"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas","IMCRA 4 Regions","IBRA 7 Regions","Maximum elevation in meters","Minimum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality"
"eda6e416-e197-4b04-a144-d3661dbdce15","K.287058","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.86527","151.20958","","-33.86527","151.20958","","100000.0","Australia","New South Wales","Sydney (C)","","Sydney Basin","","","","","","","1936","11","","1936-11-01","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"ed9ba654-3482-4280-8a9c-fdf40db57a9b","K287051","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Sydney","-34","151","","-34.0","151.0","","","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","","1936","11","","1936-11-01","","","PreservedSpecimen","present","","","","true","true"
"ecf1dabd-61dc-439c-a126-241d3b146745","K.287067","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-34.14963","150.82965","","-34.14963","150.82965","","1000.0","Australia","New South Wales","Campbelltown (C) (ACT)","","Sydney Basin","","","","","","Britton, Dr David R. - Australian Museum - Science","2003","11","15","2003-11-15","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"eb181502-e0a6-465a-8a18-1f5f778a724b","K.287061","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.86527","151.20958","","-33.86527","151.20958","","100000.0","Australia","New South Wales","Sydney (C)","","Sydney Basin","","","","","","","1936","11","","1936-11-01","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"e6ecb7ae-9e32-4b0f-9ad5-c156d1398f3a","HEM97","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Wahroonga","-33.72","151.12","WGS84","-33.72","151.12","","","Australia","New South Wales","Ku-ring-gai (A)","","Sydney Basin","","","","","1","R. D.","1952","11","8","1952-11-08","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"e094b045-2180-4041-8308-94f987605926","HEM88","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Wahroonga","-33.72","151.12","WGS84","-33.72","151.12","","","Australia","New South Wales","Ku-ring-gai (A)","","Sydney Basin","","","","","1","R. D.","1952","11","2","1952-11-02","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"e09494e3-0387-4915-9c5b-937a12837892","18571859","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-33.5277027778","150.9344777778","","-33.5277027778","150.9344777778","","165.0","Australia","New South Wales","The Hills Shire (A)","","Sydney Basin","","","","","","pampaddles","2018","11","23","2018-11-23","2018/11/23 4:00 PM AEDT","HumanObservation","HumanObservation","present","","","","true","true"
"def82dad-816e-4f06-a782-7cb53976856f","K.287062","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-34.14963","150.82965","","-34.14963","150.82965","","1000.0","Australia","New South Wales","Campbelltown (C) (ACT)","","Sydney Basin","","","","","","Britton, Dr David R. - Australian Museum - Science","2003","11","15","2003-11-15","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"de5b6452-0976-4431-87c8-d4bb18f450e5","8855209","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-34.3978946416","150.8805444821","","-34.3978946416","150.8805444821","","28846.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ronan1","2017","11","19","2017-11-19","2017-11-19T10:26","HumanObservation","HumanObservation","present","","","","true","true"
"dd6dc6f1-7068-48f4-aa9c-7f7a647c2c8e","K287052","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Lindfield","-33.78","151.17","","-33.78","151.17","","","Australia","New South Wales","Ku-ring-gai (A)","","Sydney Basin","","","","","","","1965","11","27","1965-11-27","","","PreservedSpecimen","present","","","","true","true"
"d51a2f48-79d9-454d-8b89-a6be9ec2fb6f","K287061","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Sydney","-33.8689","151.2071","","-33.8689","151.2071","","","Australia","New South Wales","Sydney (C)","","Sydney Basin","","","","","","","1936","11","","1936-11-01","","","PreservedSpecimen","present","","","","true","true"
"c59b7b39-31d8-488e-993b-6c18fba54c61","K287058","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Sydney","-33.9","151.2","","-33.9","151.2","","","Australia","New South Wales","Sydney (C)","","Sydney Basin","","","","","","","1936","11","","1936-11-01","","","PreservedSpecimen","present","","","","true","true"
"c1721ede-0f51-42e0-87f8-2115ffbf7b90","K.287003","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.81583","151.16677","","-33.81583","151.16677","","10000.0","Australia","New South Wales","Lane Cove (A)","","Sydney Basin","","","","","","Holland, I","1978","11","","1978-11-01","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"bc86c612-38e2-4c23-bf4a-92aa5d7b1b4f","HEM90","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Wahroonga","-33.72","151.12","WGS84","-33.72","151.12","","","Australia","New South Wales","Ku-ring-gai (A)","","Sydney Basin","","","","","1","R. D.","1952","11","4","1952-11-04","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"b877c735-63b2-4876-b9f3-15b51822b647","HEM861","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Glen Aplin","-28.75","151.87","WGS84","-28.75","151.87","","","Australia","Queensland","Southern Downs (R)","","New England Tablelands","","","","","1","A. Gemmel","1945","11","","","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"afa22f2d-e113-47c0-9dde-2b447eb89763","8883924","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-33.8299416667","150.6098027778","","-33.8299416667","150.6098027778","","","Australia","New South Wales","Penrith (C)","","Sydney Basin","","","","","","david emery","2017","11","21","2017-11-21","2017/11/21 12:13 PM AEDT","HumanObservation","HumanObservation","present","","","","true","true"
"ac68f8ef-1a82-4274-afd4-9c9117561a70","HEM95","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Narrabeen","-33.72","151.3","WGS84","-33.72","151.3","","","Australia","New South Wales","Warringah (A)","Central Eastern Shelf Province","","","","","","1","W. D.","1958","11","30","1958-11-30","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","false"
"abdb03a5-c213-41d6-afb4-a349e155e1da","K.287064","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-34.14963","150.82965","","-34.14963","150.82965","","1000.0","Australia","New South Wales","Campbelltown (C) (ACT)","","Sydney Basin","","","","","","Britton, Dr David R. - Australian Museum - Science","2003","11","15","2003-11-15","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"ab1c45b0-a39a-4544-be53-cada0a35568e","K.287021","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-17.38152","145.38388","","-17.38152","145.38388","","10000.0","Australia","Queensland","Tablelands (R)","","Wet Tropics","","","","","","Brooks, J. G.","1952","11","20","1952-11-20","","PreservedSpecimen","PreservedSpecimen","present","","","el882","true","true"
"a8cf5357-958b-4c72-bf39-d7d03485829f","K287063","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Wedderburn","-34.1326","150.817","","-34.1326","150.817","","","Australia","New South Wales","Campbelltown (C) (ACT)","","Sydney Basin","","","","","","","2003","11","15","2003-11-15","","","PreservedSpecimen","present","","","","true","true"
"a5687ac4-06d5-4509-8167-91636ddb5091","8869186","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-32.7335737201","152.0373058319","","-32.7335737201","152.0373058319","","244.0","Australia","New South Wales","Port Stephens (A)","","NSW North Coast","","","","","","Susan Loy","2017","11","20","2017-11-20","2017/11/20 2:08 PM AEDT","HumanObservation","HumanObservation","present","","","","true","true"
"a4557f06-1545-45ac-9c4d-acc8b35ddc14","K.287007","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.86527","151.20958","","-33.86527","151.20958","","100000.0","Australia","New South Wales","Sydney (C)","","Sydney Basin","","","","","","","1936","11","","1936-11-01","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"a338de26-3002-407f-81be-e90e543823bd","50bdbdc23dff6ee0f97d86b5","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr364","ALA species sightings and OzAtlas","","","","","CC-BY","","","Tinnanbar QLD 4650, Australia","-25.762662887573242","152.9591827392578","","-25.762662887573242","152.9591827392578","","50.0","Australia","Queensland","Fraser Coast (R)","","South Eastern Queensland","","","","","2","Gary Brooks","2012","11","09","2012-11-09","","","HumanObservation","unknown","","","","true","true"
"a25adad1-9c0f-455b-8f15-27cdf3658a24","K287021","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Herberton","-17.377","145.3885","","-17.377","145.3885","","","Australia","Queensland","Tablelands (R)","","Wet Tropics","","","","","","","1952","11","20","1952-11-20","","","PreservedSpecimen","present","","","el882","true","true"
"a1c40aa4-3102-433d-ae17-92467cbd29b5","HEM94","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Como","-34.0045","151.064","WGS84","-34.0045","151.064","","","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","1","J. Freeland","1954","11","25","1954-11-25","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"9e4ec916-5be8-4655-8695-a183de79d49e","K.287043","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-32.766","151.850","","-32.766","151.85","","","Australia","New South Wales","Port Stephens (A)","","NSW North Coast","","","","","","Jeffreys, Ms Elizabeth A - Australian Museum - Malacology","1998","11","17","1998-11-17","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"9c4e33b0-9082-4a73-8036-26c2545aacf9","8757235","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-33.59513583","150.96005118","","-33.59513583","150.96005118","","3.0","Australia","New South Wales","The Hills Shire (A)","","Sydney Basin","","","","","","Nathan Emery","2017","11","11","2017-11-11","2017-11-11 2:35:57 pm AEDT","HumanObservation","HumanObservation","present","","","","true","true"
"9252317a-7f0e-4e90-8dd6-87f94346cff5","K287041","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Tomago","-32.83","151.71","","-32.83","151.71","","","Australia","New South Wales","Port Stephens (A)","","Sydney Basin","","","","","","","1998","11","17","1998-11-17","","","PreservedSpecimen","present","","","","true","true"
"90c9f5ac-dfc5-498b-b28c-18de689fc85b","K287031","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Tomago","-32.83","151.71","","-32.83","151.71","","","Australia","New South Wales","Port Stephens (A)","","Sydney Basin","","","","","","","1998","11","17","1998-11-17","","","PreservedSpecimen","present","","","","true","true"
"8e0ac26d-d7cc-45c6-a0e5-3d7f7548e7ca","HEM863","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Glen Aplin","-28.75","151.87","WGS84","-28.75","151.87","","","Australia","Queensland","Southern Downs (R)","","New England Tablelands","","","","","1","A. G.","1945","11","","","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"7d0a1770-e1dc-4190-aebe-70aeea452a2a","","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Double Drummer)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr364","ALA species sightings and OzAtlas","","","","","CC-BY","","","","-35.26993899853299","150.5009365081787","","-35.26993899853299","150.5009365081787","","","Australia","New South Wales","Shoalhaven (C)","","Sydney Basin","","","","","1","Joel Poyitt","2013","11","09","2013-11-09","","HumanObservation","HumanObservation","unknown","","","","true","true"
"79d0a0cf-ace3-4317-94af-db08707a395a","HEM96","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Wahroonga","-33.72","151.12","WGS84","-33.72","151.12","","","Australia","New South Wales","Ku-ring-gai (A)","","Sydney Basin","","","","","1","R. D.","1952","11","8","1952-11-08","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"770edc63-49db-4d8c-a3d4-b8d498f3ac62","8902448","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-33.71966675","150.98382965","","-33.71966675","150.98382965","","9.0","Australia","New South Wales","The Hills Shire (A)","","Sydney Basin","","","","","","Christie","2017","11","23","2017-11-23","2017-11-23 12:03:08 PM GMT+11:00","HumanObservation","HumanObservation","present","","","","true","true"
"6c3e35f6-d41f-4c33-9e61-1546eb927eee","HEM89","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Wahroonga","-33.72","151.12","WGS84","-33.72","151.12","","","Australia","New South Wales","Ku-ring-gai (A)","","Sydney Basin","","","","","1","R. D.","1952","11","8","1952-11-08","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"67c4339e-eebc-4421-afcd-279cc15ab6e9","","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1902","Questagame weekly feed","","","","","CC-BY-NC","","","","-24.4","151.0","WGS84","-24.4","151.0","","","Australia","Queensland","Gladstone (R)","","South Eastern Queensland","","","","","","Ben Revell|questagame.com","2017","11","23","2017-11-23","","","HumanObservation","present","","","","true","true"
"67922dfe-7d45-4e85-beba-14f1f2d14668","K287042","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Campvale","-32.7675","151.8482","","-32.7675","151.8482","","","Australia","New South Wales","Port Stephens (A)","","NSW North Coast","","","","","","","1998","11","17","1998-11-17","","","PreservedSpecimen","present","","","","true","true"
"62a20356-0c03-482a-bbc4-63e1a67fbe7b","K.287055","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.86527","151.20958","","-33.86527","151.20958","","100000.0","Australia","New South Wales","Sydney (C)","","Sydney Basin","","","","","","","1936","11","","1936-11-01","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"5eb27071-33fc-4d26-a493-5b9cf6cc1ae2","K287057","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Sydney","-34","151","","-34.0","151.0","","","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","","1936","11","","1936-11-01","","","PreservedSpecimen","present","","","","true","true"
"4dd376d9-afaa-48df-9843-e381ce56999f","K287053","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Lane Cove","-33.81","151.17","","-33.81","151.17","","","Australia","New South Wales","Lane Cove (A)","","Sydney Basin","","","","","","","1942","11","15","1942-11-15","","","PreservedSpecimen","present","","","","true","true"
"4bdd5255-aa25-4ec5-9bc5-cded5a26d692","K.287031","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-32.766","151.850","","-32.766","151.85","","","Australia","New South Wales","Port Stephens (A)","","NSW North Coast","","","","","","Jeffreys, Ms Elizabeth A - Australian Museum - Malacology","1998","11","17","1998-11-17","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
